Entity,Code,Year,"Outdoor ozone pollution (deaths per 100,000)","Household pollution (deaths per 100,000)","Outdoor particulate pollution (deaths per 100,000)"
Montenegro,MNE,12/31/1990,1.178022009,25.95224084,34.17486597
Montenegro,MNE,12/31/1991,1.187004741,26.13236063,34.40827232
Montenegro,MNE,12/31/1990,1.205220088,26.22291619,35.05253205
Montenegro,MNE,12/31/1991,1.231863957,26.613913,35.86939725
Montenegro,MNE,12/31/1990,1.224241262,26.14029271,36.32166759
Montenegro,MNE,12/31/1991,1.202660737,25.72280912,36.09918611
Montenegro,MNE,12/31/1990,1.175708676,24.88481486,35.71884736
Montenegro,MNE,12/31/1991,1.142347353,24.08228531,35.52852175
Montenegro,MNE,12/31/1990,1.116790825,23.25417582,35.53187323
Montenegro,MNE,12/31/1991,1.10396057,22.65134892,35.83213735
Montenegro,MNE,12/31/1990,1.080501261,22.19623956,35.70537051
Montenegro,MNE,12/31/1991,1.073099016,21.77510883,36.1088455
Montenegro,MNE,12/31/1990,1.055647387,21.2813825,35.97773719
Montenegro,MNE,12/31/1991,1.027959764,20.37209623,35.28267679
Montenegro,MNE,12/31/1990,1.004930679,19.65325385,34.47932414
Montenegro,MNE,12/31/1991,0.961505046,18.60106181,33.31549089
Montenegro,MNE,12/31/1990,0.946081724,18.00843976,32.38772957
Montenegro,MNE,12/31/1991,0.953933202,17.48505028,33.38990372
Montenegro,MNE,12/31/1990,0.964017696,17.95528079,31.78846552
Montenegro,MNE,12/31/1991,0.979813098,18.18999819,30.9286541
Montenegro,MNE,12/31/1990,0.985934383,17.95403963,30.02857094
Montenegro,MNE,12/31/1991,1.000516243,17.50618087,30.78257695
Montenegro,MNE,12/31/1990,1.008156285,17.59068183,29.53876836
Montenegro,MNE,12/31/1991,1.009761408,17.17675752,29.61053759
Morocco,MAR,12/31/1990,2.190653584,15.43078531,69.79800548
Morocco,MAR,12/31/1991,2.180529204,13.83544901,70.97114128
Morocco,MAR,12/31/1990,2.170205757,12.65114706,71.8578147
Morocco,MAR,12/31/1991,2.172919525,11.53327374,73.04089417
Morocco,MAR,12/31/1990,2.163668471,10.44498363,73.23705203
Morocco,MAR,12/31/1991,2.192133218,9.697818234,73.86179954
Morocco,MAR,12/31/1990,2.242059559,8.663382528,75.26989662
Morocco,MAR,12/31/1991,2.291438992,9.1632771,75.82759001
Morocco,MAR,12/31/1990,2.298985632,9.463009559,74.83129877
Morocco,MAR,12/31/1991,2.326267265,9.9288422,74.21948035
Morocco,MAR,12/31/1990,2.294726926,10.09959417,71.55801381
Morocco,MAR,12/31/1991,2.278755406,10.01469778,70.60255448
Morocco,MAR,12/31/1990,2.259874795,9.953928864,69.37058898
Morocco,MAR,12/31/1991,2.285441039,9.974724094,68.87044271
Morocco,MAR,12/31/1990,2.297891106,9.460915012,68.29623965
Morocco,MAR,12/31/1991,2.326428933,9.050871053,67.86065319
Morocco,MAR,12/31/1990,2.373829173,8.528727247,68.26173696
Morocco,MAR,12/31/1991,2.377710118,8.010466262,67.86212159
Morocco,MAR,12/31/1990,2.372829086,7.466186696,67.13961003
Morocco,MAR,12/31/1991,2.350385686,7.073666912,65.86444691
Morocco,MAR,12/31/1990,2.342797918,6.303474472,64.93073278
Morocco,MAR,12/31/1991,2.346448515,5.558363613,64.20054118
Morocco,MAR,12/31/1990,2.316012446,4.986040752,62.12300013
Morocco,MAR,12/31/1991,2.323830483,4.247739843,62.9845714
Morocco,MAR,12/31/1990,2.3348545,3.687108558,62.95481094
Morocco,MAR,12/31/1991,2.34460172,3.148513003,63.47306877
Morocco,MAR,12/31/1990,2.360361924,2.638902796,64.02900019
Morocco,MAR,12/31/1991,2.369861011,2.325253116,63.17102389
Mozambique,MOZ,12/31/1990,2.490809442,186.8848673,10.83855949
Mozambique,MOZ,12/31/1991,2.496142097,184.3950526,10.64362176
Mozambique,MOZ,12/31/1990,2.52273505,183.3523028,10.586643
Mozambique,MOZ,12/31/1991,2.550601824,181.5872609,10.56112093
Mozambique,MOZ,12/31/1990,2.557552349,178.4554763,10.35108459
Mozambique,MOZ,12/31/1991,2.576403362,176.3533607,10.21508268
Mozambique,MOZ,12/31/1990,2.606296758,173.0220842,10.51133003
Mozambique,MOZ,12/31/1991,2.650369215,171.1470831,10.57534999
Mozambique,MOZ,12/31/1990,2.645786946,166.5683824,10.51072299
Mozambique,MOZ,12/31/1991,2.651533967,162.2773678,10.60936263
Mozambique,MOZ,12/31/1990,2.662886927,159.0241525,10.659611
Mozambique,MOZ,12/31/1991,2.626223072,153.4744801,10.58488962
Mozambique,MOZ,12/31/1990,2.598551791,150.2089641,10.7093732
Mozambique,MOZ,12/31/1991,2.577258961,147.1261306,10.79219775
Mozambique,MOZ,12/31/1990,2.560321284,144.9045385,11.04403855
Mozambique,MOZ,12/31/1991,2.550142495,143.3199817,11.4642228
Mozambique,MOZ,12/31/1990,2.522806597,143.0105157,11.80120708
Mozambique,MOZ,12/31/1991,2.503228681,142.0595192,12.38827501
Mozambique,MOZ,12/31/1990,2.454964353,140.1770127,12.68504483
Mozambique,MOZ,12/31/1991,2.412454514,137.0013239,13.1828393
Mozambique,MOZ,12/31/1990,2.38955033,134.285296,13.69294389
Mozambique,MOZ,12/31/1991,2.361068993,131.9760747,13.36759341
Mozambique,MOZ,12/31/1990,2.327286352,128.3442348,13.88937271
Mozambique,MOZ,12/31/1991,2.282639812,124.7495736,13.86249746
Mozambique,MOZ,12/31/1990,2.237712604,121.2516758,13.98269622
Mozambique,MOZ,12/31/1991,2.197112009,118.1080385,13.78550988
Mozambique,MOZ,12/31/1990,2.15949633,114.9028125,13.582774
Mozambique,MOZ,12/31/1991,2.120381059,111.1258092,13.54320931
Myanmar,MMR,12/31/1990,14.38863282,181.1143595,38.22480602
Myanmar,MMR,12/31/1991,14.40710049,180.0301037,38.3146626
Myanmar,MMR,12/31/1990,14.40239836,176.8608819,38.81723807
Myanmar,MMR,12/31/1991,14.39443692,173.7454773,39.18757081
Myanmar,MMR,12/31/1990,14.38741045,170.2339982,39.4687046
Myanmar,MMR,12/31/1991,14.39129804,167.1738282,39.5328607
Myanmar,MMR,12/31/1990,14.46836702,163.9000837,39.91470853
Myanmar,MMR,12/31/1991,14.57728263,160.1173977,40.10577809
Myanmar,MMR,12/31/1990,14.68922822,156.7381973,40.07056447
Myanmar,MMR,12/31/1991,14.80107111,153.2653622,39.99129658
Myanmar,MMR,12/31/1990,14.87651664,148.543875,40.41001772
Myanmar,MMR,12/31/1991,14.84948605,144.4193767,41.0326624
Myanmar,MMR,12/31/1990,14.71557782,138.3815105,42.50490717
Myanmar,MMR,12/31/1991,14.52523883,132.8474423,43.90624957
Myanmar,MMR,12/31/1990,14.33497278,127.7476412,45.04487495
Myanmar,MMR,12/31/1991,14.04397895,121.0641117,45.56120009
Myanmar,MMR,12/31/1990,13.79714341,115.2445042,45.98606584
Myanmar,MMR,12/31/1991,13.4314668,108.8777462,45.93321368
Myanmar,MMR,12/31/1990,13.0452001,102.5899315,45.99844622
Myanmar,MMR,12/31/1991,12.69166222,97.32403082,45.54484595
Myanmar,MMR,12/31/1990,12.34289043,91.64053577,44.96484878
Myanmar,MMR,12/31/1991,12.13048667,87.2345633,44.33895046
Myanmar,MMR,12/31/1990,11.94860393,83.67789412,43.37213403
Myanmar,MMR,12/31/1991,11.82943623,80.12907318,43.65555439
Myanmar,MMR,12/31/1990,11.72768971,78.08884367,41.75854766
Myanmar,MMR,12/31/1991,11.66265453,76.08909747,40.60876928
Myanmar,MMR,12/31/1990,11.57942004,74.80977116,38.77508194
Myanmar,MMR,12/31/1991,11.4342447,72.58260824,38.29937346
Namibia,NAM,12/31/1990,8.770626338,108.5008204,31.5389161
Namibia,NAM,12/31/1991,8.616840961,105.3525618,31.59809225
Namibia,NAM,12/31/1990,8.519282939,102.826307,31.90195449
Namibia,NAM,12/31/1991,8.440051847,100.4350526,32.20974346
Namibia,NAM,12/31/1990,8.457470037,99.74855681,32.61187061
Namibia,NAM,12/31/1991,8.546507334,99.44493027,33.52532708
Namibia,NAM,12/31/1990,8.650600756,99.10785881,35.24047057
Namibia,NAM,12/31/1991,8.729354877,99.2618678,36.70932488
Namibia,NAM,12/31/1990,8.85226742,99.99759544,38.66138993
Namibia,NAM,12/31/1991,8.911307893,100.565367,39.75215251
Namibia,NAM,12/31/1990,8.944510842,100.884766,40.67697651
Namibia,NAM,12/31/1991,8.796574954,98.91874845,41.23946584
Namibia,NAM,12/31/1990,8.715084345,97.90151032,41.98683396
Namibia,NAM,12/31/1991,8.464295129,94.34990229,41.72734201
Namibia,NAM,12/31/1990,8.150986661,89.6929087,41.0458368
Namibia,NAM,12/31/1991,7.743419048,84.68049594,39.21080374
Namibia,NAM,12/31/1990,7.277513004,77.60883895,38.08799097
Namibia,NAM,12/31/1991,6.818469336,71.4543278,36.50102325
Namibia,NAM,12/31/1990,6.427240757,65.92167421,35.04880605
Namibia,NAM,12/31/1991,6.091036104,61.36141924,33.54790026
Namibia,NAM,12/31/1990,5.818146079,57.53850128,32.13975507
Namibia,NAM,12/31/1991,5.567868481,54.02430592,30.71317968
Namibia,NAM,12/31/1990,5.430698882,51.52860146,30.18783216
Namibia,NAM,12/31/1991,5.31556712,49.35474676,30.52740548
Namibia,NAM,12/31/1990,5.231476113,47.19672318,29.84525103
Namibia,NAM,12/31/1991,5.167312809,44.86027734,30.99481535
Namibia,NAM,12/31/1990,5.114441497,43.20875487,30.31358594
Namibia,NAM,12/31/1991,5.064651656,41.62359599,30.42583531
Nepal,NPL,12/31/1990,22.96271762,153.1294364,48.59334329
Nepal,NPL,12/31/1991,22.45933925,147.4307397,48.57611807
Nepal,NPL,12/31/1990,21.83621049,139.984534,48.93876951
Nepal,NPL,12/31/1991,21.46529392,135.3924233,49.17380629
Nepal,NPL,12/31/1990,20.83459453,128.9195164,49.12569418
Nepal,NPL,12/31/1991,20.20977637,123.3687603,48.54954292
Nepal,NPL,12/31/1990,19.46794149,117.7863672,47.96592157
Nepal,NPL,12/31/1991,18.80191034,112.9536105,47.3893343
Nepal,NPL,12/31/1990,18.14709779,107.5333824,47.05990701
Nepal,NPL,12/31/1991,17.50482026,103.2782154,46.28794518
Nepal,NPL,12/31/1990,16.91618736,98.36511323,45.89419156
Nepal,NPL,12/31/1991,16.45070807,93.83246291,45.95873722
Nepal,NPL,12/31/1990,16.21307164,90.06525964,46.31405189
Nepal,NPL,12/31/1991,16.09150052,87.10937776,46.77892741
Nepal,NPL,12/31/1990,16.1065231,84.3489299,47.75024801
Nepal,NPL,12/31/1991,16.19774789,83.45817169,48.72138768
Nepal,NPL,12/31/1990,16.35423909,81.82201573,50.54852485
Nepal,NPL,12/31/1991,16.6091555,80.01424952,52.56426292
Nepal,NPL,12/31/1990,16.8337952,77.74369863,54.3926702
Nepal,NPL,12/31/1991,17.07851303,76.16083487,55.8525547
Nepal,NPL,12/31/1990,17.33541097,74.2391168,57.23597857
Nepal,NPL,12/31/1991,17.74594275,72.73984028,58.7784033
Nepal,NPL,12/31/1990,18.07874419,71.30977746,59.08344382
Nepal,NPL,12/31/1991,18.2253161,69.34451834,59.74081105
Nepal,NPL,12/31/1990,18.27880181,65.49455233,61.86984498
Nepal,NPL,12/31/1991,18.43177144,63.85351385,62.19406425
Nepal,NPL,12/31/1990,18.4920134,60.62375954,63.7824912
Nepal,NPL,12/31/1991,18.54532349,57.74157089,64.98809155
Netherlands,NLD,12/31/1990,2.687819732,0.695904147,35.93376955
Netherlands,NLD,12/31/1991,2.699101439,0.640899572,35.11397449
Netherlands,NLD,12/31/1990,2.71754981,0.585341051,34.45006022
Netherlands,NLD,12/31/1991,2.876702205,0.572511131,35.27014393
Netherlands,NLD,12/31/1990,2.833992211,0.524828041,33.97739772
Netherlands,NLD,12/31/1991,2.901746146,0.486256433,33.56751624
Netherlands,NLD,12/31/1990,2.934323027,0.454619956,33.31830858
Netherlands,NLD,12/31/1991,2.900236559,0.423833889,32.39389987
Netherlands,NLD,12/31/1990,2.920030669,0.390910432,31.85328603
Netherlands,NLD,12/31/1991,2.949976865,0.382738718,31.88265694
Netherlands,NLD,12/31/1990,2.935695789,0.353441078,31.35340535
Netherlands,NLD,12/31/1991,2.865559737,0.322878198,30.39381628
Netherlands,NLD,12/31/1990,2.838645758,0.300494614,29.66187909
Netherlands,NLD,12/31/1991,2.817780885,0.268928316,28.78861739
Netherlands,NLD,12/31/1990,2.702682871,0.236750077,27.08326379
Netherlands,NLD,12/31/1991,2.666498053,0.213036804,25.77632737
Netherlands,NLD,12/31/1990,2.599431601,0.189450524,24.58436787
Netherlands,NLD,12/31/1991,2.523216888,0.166514475,23.41893338
Netherlands,NLD,12/31/1990,2.50374613,0.150648073,22.96860539
Netherlands,NLD,12/31/1991,2.447112401,0.135251217,22.11675717
Netherlands,NLD,12/31/1990,2.420197955,0.121488473,21.53878847
Netherlands,NLD,12/31/1991,2.40824011,0.11192634,20.7558148
Netherlands,NLD,12/31/1990,2.40643683,0.108814567,19.42491259
Netherlands,NLD,12/31/1991,2.356611538,0.101996637,18.08124201
Netherlands,NLD,12/31/1990,2.279953189,0.09116609,17.10281268
Netherlands,NLD,12/31/1991,2.34246066,0.089636199,17.2514218
Netherlands,NLD,12/31/1990,2.360960407,0.088302325,16.51717928
Netherlands,NLD,12/31/1991,2.372488078,0.085337111,16.53646043
New Zealand,NZL,12/31/1990,0.028974352,0.545436125,23.19995612
New Zealand,NZL,12/31/1991,0.029892492,0.515698691,22.61768004
New Zealand,NZL,12/31/1990,0.032138238,0.488187726,22.70098325
New Zealand,NZL,12/31/1991,0.03368147,0.462367287,22.21404795
New Zealand,NZL,12/31/1990,0.034616123,0.417253519,21.02166558
New Zealand,NZL,12/31/1991,0.038060635,0.404463018,21.21676235
New Zealand,NZL,12/31/1990,0.03967248,0.389132792,20.73540156
New Zealand,NZL,12/31/1991,0.040066365,0.371385749,19.78842193
New Zealand,NZL,12/31/1990,0.039325328,0.340792822,18.45032306
New Zealand,NZL,12/31/1991,0.041637559,0.334775229,18.22610393
New Zealand,NZL,12/31/1990,0.040710218,0.306032895,16.78165114
New Zealand,NZL,12/31/1991,0.041552594,0.295763232,16.57724919
New Zealand,NZL,12/31/1990,0.041482096,0.293386836,16.31775663
New Zealand,NZL,12/31/1991,0.041008499,0.279334368,15.70702548
New Zealand,NZL,12/31/1990,0.040036377,0.264444626,14.84795341
New Zealand,NZL,12/31/1991,0.038694574,0.243695817,13.84979144
New Zealand,NZL,12/31/1990,0.039161334,0.239748016,13.49223338
New Zealand,NZL,12/31/1991,0.041285785,0.233345285,13.3162805
New Zealand,NZL,12/31/1990,0.044292267,0.223732824,12.95373855
New Zealand,NZL,12/31/1991,0.047003853,0.209501107,12.4002725
New Zealand,NZL,12/31/1990,0.050324804,0.195324941,11.77886619
New Zealand,NZL,12/31/1991,0.062393287,0.188311396,12.11959711
New Zealand,NZL,12/31/1990,0.085781699,0.175306305,10.65977469
New Zealand,NZL,12/31/1991,0.117843536,0.16290428,10.22179484
New Zealand,NZL,12/31/1990,0.161480452,0.152290963,9.23848439
New Zealand,NZL,12/31/1991,0.208920649,0.145628848,9.040562839
New Zealand,NZL,12/31/1990,0.259846157,0.13495754,8.273321161
New Zealand,NZL,12/31/1991,0.317151501,0.130938462,8.176373379
Nicaragua,NIC,12/31/1990,0.757067084,56.61052009,9.332849723
Nicaragua,NIC,12/31/1991,0.7853992,56.90513559,9.68604297
Nicaragua,NIC,12/31/1990,0.771016756,54.12714773,9.549166453
Nicaragua,NIC,12/31/1991,0.779621513,53.43784334,9.782794421
Nicaragua,NIC,12/31/1990,0.778728135,51.80953323,9.851114963
Nicaragua,NIC,12/31/1991,0.791879716,50.91346492,10.17197649
Nicaragua,NIC,12/31/1990,0.787281017,48.91534154,10.44488941
Nicaragua,NIC,12/31/1991,0.783298444,45.72233749,10.38274779
Nicaragua,NIC,12/31/1990,0.802758865,43.78138614,10.57300469
Nicaragua,NIC,12/31/1991,0.827814908,41.93899663,10.96560901
Nicaragua,NIC,12/31/1990,0.843227835,40.30096111,11.1167146
Nicaragua,NIC,12/31/1991,0.893001481,39.75925574,11.69426926
Nicaragua,NIC,12/31/1990,0.944627475,40.02507569,12.03341615
Nicaragua,NIC,12/31/1991,0.992663828,39.84668112,12.2506623
Nicaragua,NIC,12/31/1990,1.029320377,39.60958928,12.21112748
Nicaragua,NIC,12/31/1991,1.073089945,39.3456102,12.33646056
Nicaragua,NIC,12/31/1990,1.056661763,36.63600317,12.00272404
Nicaragua,NIC,12/31/1991,1.080522985,35.6515779,12.23164662
Nicaragua,NIC,12/31/1990,1.098189125,34.07986254,12.44885721
Nicaragua,NIC,12/31/1991,1.096331819,32.25984997,12.40650537
Nicaragua,NIC,12/31/1990,1.068219461,29.88209943,12.02289721
Nicaragua,NIC,12/31/1991,1.081736135,28.96018674,12.37915831
Nicaragua,NIC,12/31/1990,1.091685301,27.7006462,12.71637712
Nicaragua,NIC,12/31/1991,1.097237071,26.83401774,12.81452753
Nicaragua,NIC,12/31/1990,1.12281806,27.03143858,12.15978731
Nicaragua,NIC,12/31/1991,1.073941781,24.72982891,11.49047319
Nicaragua,NIC,12/31/1990,1.041741087,23.10916241,10.9209596
Nicaragua,NIC,12/31/1991,1.029962635,21.76492797,10.92792158
Niger,NER,12/31/1990,4.061310683,194.1289335,33.52667946
Niger,NER,12/31/1991,3.940943976,190.3884391,33.10638167
Niger,NER,12/31/1990,3.864595936,186.4620682,33.83979589
Niger,NER,12/31/1991,3.757147491,182.5254545,33.69108199
Niger,NER,12/31/1990,3.617294548,178.5293859,32.98316504
Niger,NER,12/31/1991,3.480367953,175.4703722,31.97704786
Niger,NER,12/31/1990,3.301699832,169.7511088,31.85195388
Niger,NER,12/31/1991,3.160192681,165.2069308,31.83088954
Niger,NER,12/31/1990,3.032357811,160.7543272,31.2166199
Niger,NER,12/31/1991,2.97489659,157.6466003,30.2321189
Niger,NER,12/31/1990,2.966264061,154.8435732,29.04948374
Niger,NER,12/31/1991,2.982960747,150.8539978,28.87989982
Niger,NER,12/31/1990,2.973936577,146.4283194,27.2299181
Niger,NER,12/31/1991,2.986577007,141.7789812,25.88710561
Niger,NER,12/31/1990,2.99106413,137.6307663,24.0817787
Niger,NER,12/31/1991,3.005298832,136.5881885,23.23498105
Niger,NER,12/31/1990,3.02280185,133.6394178,22.80474592
Niger,NER,12/31/1991,3.028708678,129.4508193,22.45747148
Niger,NER,12/31/1990,3.035277733,125.1078235,22.08840032
Niger,NER,12/31/1991,3.072390001,123.9581473,21.30716907
Niger,NER,12/31/1990,3.100496357,121.323698,20.91132343
Niger,NER,12/31/1991,3.125907842,120.1341471,21.74257507
Niger,NER,12/31/1990,3.15316627,118.0748185,22.13430742
Niger,NER,12/31/1991,3.197507814,119.6187446,19.95797515
Niger,NER,12/31/1990,3.242647296,119.5640012,19.61229653
Niger,NER,12/31/1991,3.22023778,113.1810662,26.25708946
Niger,NER,12/31/1990,3.253486089,112.3326045,26.50249277
Niger,NER,12/31/1991,3.272837492,109.0242846,27.90124883
Nigeria,NGA,12/31/1990,2.929565263,106.7393341,40.1728818
Nigeria,NGA,12/31/1991,2.841459578,105.0399316,40.24904522
Nigeria,NGA,12/31/1990,2.748849031,103.0906736,40.25887397
Nigeria,NGA,12/31/1991,2.643667389,101.091351,39.93738478
Nigeria,NGA,12/31/1990,2.534368025,99.59819109,39.37997814
Nigeria,NGA,12/31/1991,2.422162686,98.0235381,38.7958147
Nigeria,NGA,12/31/1990,2.296077919,95.38192827,39.44289114
Nigeria,NGA,12/31/1991,2.174998157,93.07886902,39.49261572
Nigeria,NGA,12/31/1990,2.073108502,91.13941831,39.02086272
Nigeria,NGA,12/31/1991,2.023670405,88.95561451,38.55536551
Nigeria,NGA,12/31/1990,2.014716028,87.77950368,37.56729959
Nigeria,NGA,12/31/1991,1.999861865,84.6355861,37.29224056
Nigeria,NGA,12/31/1990,1.990281135,81.79293871,36.61719305
Nigeria,NGA,12/31/1991,1.972897674,78.49059322,35.39814015
Nigeria,NGA,12/31/1990,1.949980639,75.35593452,33.78341934
Nigeria,NGA,12/31/1991,1.915109187,71.84371396,31.98001097
Nigeria,NGA,12/31/1990,1.893567915,68.88248484,32.2843049
Nigeria,NGA,12/31/1991,1.875395692,65.83042192,31.97673885
Nigeria,NGA,12/31/1990,1.85238473,61.94954788,31.14412367
Nigeria,NGA,12/31/1991,1.842444351,59.34311432,30.41781661
Nigeria,NGA,12/31/1990,1.8405722,57.25003052,29.44879176
Nigeria,NGA,12/31/1991,1.846545581,55.50639398,28.57794917
Nigeria,NGA,12/31/1990,1.862456349,52.78311701,30.31671596
Nigeria,NGA,12/31/1991,1.891949539,52.33152426,28.29193299
Nigeria,NGA,12/31/1990,1.929203484,51.42600515,28.64041028
Nigeria,NGA,12/31/1991,1.938817779,46.35124932,36.12242533
Nigeria,NGA,12/31/1990,1.979999498,46.1729627,35.53636699
Nigeria,NGA,12/31/1991,1.994029262,44.65023673,35.36821752
North Africa and Middle East,,12/31/1990,3.668741747,35.42308086,70.40336583
North Africa and Middle East,,12/31/1991,3.65886358,33.55503277,70.79273759
North Africa and Middle East,,12/31/1990,3.630707637,32.25770172,70.38873961
North Africa and Middle East,,12/31/1991,3.625659462,31.71967395,70.54102351
North Africa and Middle East,,12/31/1990,3.620037502,31.29836614,70.18339144
North Africa and Middle East,,12/31/1991,3.573350157,30.45641034,68.95479243
North Africa and Middle East,,12/31/1990,3.508112612,29.19524522,68.59741617
North Africa and Middle East,,12/31/1991,3.468480178,28.10648649,68.42531141
North Africa and Middle East,,12/31/1990,3.412397875,26.94302222,67.28085076
North Africa and Middle East,,12/31/1991,3.373897484,25.77210348,66.15515468
North Africa and Middle East,,12/31/1990,3.309394536,24.13431034,64.18595974
North Africa and Middle East,,12/31/1991,3.286676105,22.73363399,63.90112165
North Africa and Middle East,,12/31/1990,3.275939089,21.29370318,63.54538669
North Africa and Middle East,,12/31/1991,3.306134303,20.39927973,62.85842185
North Africa and Middle East,,12/31/1990,3.315906966,19.30415673,61.6988943
North Africa and Middle East,,12/31/1991,3.358518854,18.15050086,60.89606591
North Africa and Middle East,,12/31/1990,3.391590266,16.94037448,60.82151063
North Africa and Middle East,,12/31/1991,3.379807857,15.56653535,60.06740793
North Africa and Middle East,,12/31/1990,3.387565922,14.42279189,59.61860035
North Africa and Middle East,,12/31/1991,3.447709355,13.35782989,59.81377023
North Africa and Middle East,,12/31/1990,3.4636523,12.390991,59.34668031
North Africa and Middle East,,12/31/1991,3.472755928,11.40327052,58.04180533
North Africa and Middle East,,12/31/1990,3.457630385,10.63159582,57.42359127
